transaction_id,account_id,transaction_date,amount,category,type,payment_mode,description
22988,455,2025-05-21,16449.0,Emi,Expense,Net Banking,Necessitatibus soluta provident corporis excepturi.
22989,521,2025-08-19,17486.0,Healthcare,Expense,Cash,Porro reiciendis omnis ratione nobis.
22990,213,2025-03-19,20035.0,Shopping,Expense,Credit Card,Odio eum cumque eaque.
22991,120,2025-05-20,5148.0,Rent,Expense,Credit Card,Asperiores totam ipsum.
22992,203,2026-05-22,173998.0,Rental Income,Income,Upi,Accusantium animi.
22993,690,2026-06-09,10003.0,Food,Expense,Cash,Eos inventore repellat similique dolores.
22994,854,2026-07-04,19796.0,Rent,Expense,Upi,Fugiat rerum eveniet in reiciendis.
22995,890,2025-01-04,9368.0,Shopping,Expense,Credit Card,Quibusdam amet commodi omnis.
22996,220,2025-10-29,63920.0,Business,Income,Debit Card,Nam aperiam non.
22997,326,2025-12-21,17528.0,Food,Expense,Credit Card,Laborum quidem mollitia nesciunt.
22998,708,2026-04-22,3081.0,Insurance,Expense,Credit Card,Odit sapiente quia.
22999,764,2025-08-04,3042.0,Insurance,Expense,Net Banking,Neque asperiores dignissimos.
23000,658,2026-04-06,14163.0,Rent,Expense,Credit Card,Incidunt nulla harum nisi animi.
23001,549,2024-10-18,74590.0,Business,Income,Net Banking,Explicabo sint vel debitis possimus.
23002,629,2025-10-28,13494.0,Entertainment,Expense,Credit Card,Dignissimos officiis debitis.
23003,142,2026-04-10,24486.0,Rent,Expense,Upi,Dolor sunt fugit doloribus.
23004,31,2026-06-03,6161.0,Food,Expense,Credit Card,Laudantium occaecati delectus dicta.
23005,961,2026-04-23,21853.0,Education,Expense,Credit Card,Voluptate nam blanditiis dolor.
23006,101,2026-05-03,13849.0,Entertainment,Expense,Credit Card,Fuga ullam dolor repellat.
23007,958,2025-08-22,95691.0,Salary,Income,Cash,Ab quisquam aliquam dolores error.
23008,159,2025-08-25,23346.0,Emi,Expense,Cash,Quidem veniam veritatis.
23009,420,2025-04-19,15610.0,Healthcare,Expense,Cash,Amet enim corrupti.
23010,449,2026-07-05,20998.0,Utilities,Expense,Credit Card,Alias non totam pariatur.
23011,725,2025-02-23,12687.0,Rent,Expense,Net Banking,Eius tenetur quos quidem necessitatibus.
23012,888,2025-11-21,15379.0,Utilities,Expense,Debit Card,Illo earum nemo quo.
23013,893,2024-10-04,9087.0,Utilities,Expense,Net Banking,In voluptatum temporibus doloremque.
23014,53,2024-11-21,18462.0,Insurance,Expense,Debit Card,Voluptas quasi voluptatum dicta.
23015,118,2025-03-07,12566.0,Entertainment,Expense,Upi,Ducimus dolore eius.
23016,713,2025-08-31,162894.0,Investment Returns,Income,Upi,Fugiat doloremque assumenda nemo.
23017,654,2025-02-20,51876.0,Business,Income,Cash,Accusantium atque commodi.
23018,204,2025-08-27,5948.0,Food,Expense,Cash,Eos molestias mollitia quidem.
23019,868,2026-01-23,12769.0,Rent,Expense,Upi,Occaecati nihil minima asperiores.
23020,880,2024-08-09,106380.0,Business,Income,Net Banking,At repudiandae suscipit.
23021,834,2025-03-28,8367.0,Shopping,Expense,Upi,Debitis doloremque nesciunt.
23022,198,2025-04-04,24911.0,Utilities,Expense,Net Banking,Corrupti ipsa sequi.
23023,375,2026-03-28,62333.0,Investment Returns,Income,Net Banking,Voluptatem enim velit.
23024,859,2025-02-20,24656.0,Entertainment,Expense,Credit Card,Fugiat odio enim alias.
23025,482,2025-11-28,7692.0,Travel,Expense,Cash,Error perferendis.
23026,759,2026-06-03,24733.0,Food,Expense,Credit Card,Ducimus inventore eveniet dolor.
23027,713,2026-05-26,8662.0,Travel,Expense,Cash,Beatae culpa dolor.
23028,659,2026-05-21,7205.0,Rent,Expense,Net Banking,Beatae sunt perferendis.
23029,518,2025-11-17,25847.0,Investment Returns,Income,Cash,Officia aliquid.
23030,416,2025-05-12,248.0,Insurance,Expense,Cash,Explicabo rerum voluptatum veniam nesciunt.
23031,723,2026-03-12,142656.0,Rental Income,Income,Credit Card,Blanditiis deserunt consequuntur veniam.
23032,453,2025-03-17,12639.0,Utilities,Expense,Net Banking,Distinctio error repellendus.
23033,894,2025-11-10,11133.0,Insurance,Expense,Cash,Sit velit quisquam nostrum quaerat.
23034,970,2024-07-22,9072.0,Shopping,Expense,Debit Card,Ut voluptatem rerum.
23035,147,2026-05-05,166444.0,Freelance,Income,Cash,Beatae est et illo ullam.
23036,831,2025-05-12,23161.0,Education,Expense,Debit Card,Ullam cumque sed.
23037,199,2025-03-16,13243.0,Education,Expense,Credit Card,Eius doloribus ut assumenda fuga.
23038,213,2025-03-19,167915.0,Freelance,Income,Upi,Esse molestiae consequatur quo.
23039,295,2025-08-18,24560.0,Food,Expense,Upi,Ipsam a commodi minima possimus.
23040,881,2024-09-25,8880.0,Healthcare,Expense,Net Banking,Doloremque provident eligendi facilis.
23041,819,2024-07-26,13583.0,Emi,Expense,Upi,Doloremque libero incidunt.
23042,33,2025-08-06,14717.0,Shopping,Expense,Upi,Voluptates amet porro.
23043,368,2024-12-20,9114.0,Entertainment,Expense,Net Banking,Ducimus quasi amet.
23044,421,2025-05-04,7513.0,Healthcare,Expense,Cash,Numquam magni.
23045,587,2026-05-30,17879.0,Shopping,Expense,Net Banking,Odio architecto soluta inventore enim.
23046,263,2026-06-16,21129.0,Shopping,Expense,Upi,Iste rerum accusantium voluptatibus atque.
23047,544,2025-02-27,10923.0,Rental Income,Income,Debit Card,Modi praesentium.
23048,245,2026-01-31,13222.0,Insurance,Expense,Debit Card,Occaecati soluta.
23049,588,2024-10-29,137905.0,Investment Returns,Income,Net Banking,Excepturi culpa maiores quam.
23050,249,2025-05-04,6741.0,Insurance,Expense,Net Banking,Placeat nulla autem necessitatibus doloribus.
23051,869,2026-02-05,16153.0,Utilities,Expense,Cash,Neque ut tempore.
23052,134,2024-08-10,7787.0,Utilities,Expense,Debit Card,Ut voluptatibus facilis voluptate impedit.
23053,251,2025-06-04,906.0,Healthcare,Expense,Upi,Repellendus aperiam ex.
23054,594,2025-12-28,5866.0,Insurance,Expense,Debit Card,Ut nobis.
23055,937,2025-06-17,108393.0,Rental Income,Income,Net Banking,Explicabo vel velit perspiciatis adipisci.
23056,38,2026-07-14,10713.0,Shopping,Expense,Credit Card,Fugiat quidem est occaecati tempore.
23057,468,2025-03-10,765.0,Healthcare,Expense,Upi,Quasi odio quam officiis.
23058,11,2024-12-23,17326.0,Rent,Expense,Cash,Veritatis impedit eius deserunt.
23059,533,2025-08-26,12991.0,Entertainment,Expense,Debit Card,Libero rem ipsam voluptatum deleniti.
23060,216,2025-05-05,4601.0,Insurance,Expense,Debit Card,Necessitatibus a natus ipsam.
23061,139,2025-06-14,11384.0,Insurance,Expense,Net Banking,Quam architecto magni.
23062,244,2025-07-06,83557.0,Investment Returns,Income,Upi,Ab recusandae laudantium animi.
23063,409,2024-11-11,815.0,Insurance,Expense,Upi,Dolorum voluptatibus illo nemo.
23064,348,2025-07-09,87992.0,Rental Income,Income,Debit Card,Tenetur tempore iusto optio ex.
23065,908,2026-04-18,18854.0,Emi,Expense,Net Banking,Sequi maxime enim vitae debitis.
23066,636,2026-06-26,22467.0,Insurance,Expense,Net Banking,Voluptate perferendis repellendus tempora soluta.
23067,384,2025-09-12,3070.0,Entertainment,Expense,Net Banking,Non dolores blanditiis.
23068,890,2026-05-26,13313.0,Insurance,Expense,Net Banking,Repudiandae cum doloribus.
23069,640,2025-03-17,199072.0,Investment Returns,Income,Net Banking,Dolorem quam quae corporis repellendus.
23070,944,2025-08-06,13671.0,Healthcare,Expense,Debit Card,Exercitationem quo aliquid distinctio.
23071,871,2026-03-18,12335.0,Travel,Expense,Net Banking,Dolore reprehenderit incidunt beatae.
23072,16,2025-04-23,4598.0,Food,Expense,Credit Card,Vel minima placeat.
23073,77,2026-03-15,19255.0,Travel,Expense,Cash,Praesentium harum dolore numquam.
23074,873,2024-07-22,58974.0,Investment Returns,Income,Debit Card,Voluptas occaecati itaque at.
23075,8,2025-05-28,18491.0,Healthcare,Expense,Debit Card,Repudiandae minus voluptatum.
23076,219,2025-05-17,5191.0,Entertainment,Expense,Cash,Necessitatibus molestiae labore similique similique.
23077,507,2025-06-24,22825.0,Healthcare,Expense,Upi,Doloremque tempore quasi veritatis.
23078,264,2025-01-09,15191.0,Freelance,Income,Credit Card,Nostrum quae nulla ducimus.
23079,807,2025-02-06,5008.0,Healthcare,Expense,Net Banking,Ullam deleniti.
23080,762,2024-12-28,97323.0,Business,Income,Cash,Delectus nostrum minus sint.
23081,272,2024-08-04,19393.0,Education,Expense,Debit Card,Officiis tenetur ullam inventore.
23082,594,2026-01-12,19025.0,Education,Expense,Net Banking,Non nemo.
23083,811,2025-04-03,68271.0,Investment Returns,Income,Debit Card,Eius eos iste quasi.
23084,63,2026-05-11,21377.0,Shopping,Expense,Net Banking,Molestiae aliquid a.
23085,455,2024-09-17,193902.0,Rental Income,Income,Credit Card,Ipsa iure cupiditate.
23086,701,2025-09-07,1231.0,Food,Expense,Upi,Ad exercitationem ratione.
23087,619,2024-07-23,14842.0,Food,Expense,Credit Card,A porro quo quae.
23088,270,2026-04-18,13102.0,Travel,Expense,Upi,Voluptatum ipsam perferendis natus.
23089,845,2026-04-18,76481.0,Investment Returns,Income,Credit Card,Tempora neque odio.
23090,364,2026-02-20,160.0,Utilities,Expense,Net Banking,Earum dicta commodi.
23091,286,2024-10-18,15386.0,Insurance,Expense,Net Banking,Rem id expedita quia.
23092,730,2026-07-11,13232.0,Healthcare,Expense,Upi,Quia distinctio provident distinctio incidunt.
23093,321,2026-02-18,21472.0,Utilities,Expense,Cash,Odit dolor vero aut.
23094,504,2025-09-12,15798.0,Travel,Expense,Debit Card,Suscipit quo.
23095,36,2024-10-13,8182.0,Insurance,Expense,Upi,Perferendis eius incidunt inventore occaecati.
23096,483,2026-04-21,1398.0,Food,Expense,Cash,Et aspernatur rerum ipsam distinctio.
23097,193,2026-05-09,19217.0,Business,Income,Credit Card,Minus consectetur earum dolores.
23098,210,2025-03-28,758.0,Emi,Expense,Upi,Reprehenderit corporis consequuntur ad dignissimos.
23099,553,2025-09-24,15390.0,Entertainment,Expense,Net Banking,Aliquam dolores rem exercitationem.
23100,664,2026-03-28,23737.0,Education,Expense,Net Banking,Magnam blanditiis suscipit.
23101,45,2025-05-29,44367.0,Freelance,Income,Debit Card,Harum libero atque eius.
23102,334,2024-07-22,49699.0,Rental Income,Income,Cash,Adipisci architecto architecto.
23103,27,2026-04-01,89683.0,Rental Income,Income,Debit Card,Rerum vero.
23104,693,2025-09-16,18357.0,Shopping,Expense,Credit Card,Id aut occaecati sed.
23105,876,2026-02-17,91540.0,Freelance,Income,Debit Card,Impedit placeat.
23106,899,2025-09-28,20700.0,Education,Expense,Debit Card,Explicabo itaque.
23107,878,2026-04-04,10906.0,Travel,Expense,Upi,Iure nihil doloremque corporis.
23108,432,2024-08-17,13699.0,Entertainment,Expense,Debit Card,Voluptatem odio.
23109,872,2025-02-23,12367.0,Rent,Expense,Credit Card,Minus rerum dolor.
23110,607,2025-06-26,21033.0,Food,Expense,Cash,Ea totam.
23111,375,2025-10-04,5428.0,Shopping,Expense,Upi,Totam sed.
23112,497,2024-08-29,9710.0,Insurance,Expense,Cash,Omnis libero voluptatibus.
23113,1,2025-10-15,22120.0,Insurance,Expense,Net Banking,Perspiciatis rerum occaecati.
23114,770,2026-04-08,9089.0,Insurance,Expense,Debit Card,Consequuntur repellendus harum.
23115,59,2024-10-14,21467.0,Food,Expense,Net Banking,Voluptas architecto harum.
23116,539,2025-10-09,175049.0,Freelance,Income,Upi,Quam magni quaerat voluptates.
23117,976,2025-06-03,4806.0,Food,Expense,Credit Card,Magni reprehenderit eius totam placeat.
23118,897,2024-12-31,5539.0,Travel,Expense,Upi,Molestias enim earum.
23119,499,2025-10-16,20762.0,Insurance,Expense,Net Banking,Commodi doloribus ratione.
23120,337,2025-04-18,137409.0,Freelance,Income,Net Banking,Sunt modi itaque perferendis.
23121,428,2025-01-15,132782.0,Salary,Income,Cash,Id numquam consequuntur officiis.
23122,687,2026-06-17,23675.0,Shopping,Expense,Debit Card,Incidunt vitae doloribus voluptates dicta.
23123,425,2024-11-17,9801.0,Education,Expense,Debit Card,Sapiente sint iste maiores.
23124,591,2024-10-03,21120.0,Insurance,Expense,Debit Card,Expedita possimus.
23125,25,2025-06-19,10759.0,Insurance,Expense,Upi,Nihil provident repellendus.
23126,553,2026-05-14,24493.0,Travel,Expense,Upi,Magni vero repellat eaque.
23127,15,2026-04-12,169311.0,Freelance,Income,Cash,Natus nisi odit ut.
23128,678,2025-08-14,9037.0,Shopping,Expense,Credit Card,Aliquid doloribus ipsa.
23129,709,2026-07-02,104057.0,Salary,Income,Net Banking,Quae sunt.
23130,52,2025-05-20,7923.0,Education,Expense,Debit Card,Soluta quos impedit quod explicabo.
23131,223,2026-03-29,173.0,Insurance,Expense,Upi,Necessitatibus sint ipsa dicta.
23132,185,2025-07-28,8572.0,Shopping,Expense,Cash,Deserunt tempora sint eius.
23133,801,2026-01-03,21141.0,Healthcare,Expense,Credit Card,Facere ipsam.
23134,606,2025-11-30,17645.0,Food,Expense,Net Banking,Earum sapiente quas.
23135,425,2026-04-07,1430.0,Travel,Expense,Debit Card,Unde molestias non.
23136,472,2025-10-21,3187.0,Emi,Expense,Cash,Dolorem voluptatibus necessitatibus amet velit.
23137,558,2025-06-22,9386.0,Utilities,Expense,Debit Card,Dicta qui at sint distinctio.
23138,875,2024-11-24,14705.0,Insurance,Expense,Debit Card,Et modi.
23139,419,2025-03-06,4811.0,Emi,Expense,Upi,Voluptatem corrupti.
23140,389,2026-01-16,10194.0,Travel,Expense,Cash,Ipsa consequuntur expedita.
23141,651,2025-03-30,95016.0,Investment Returns,Income,Credit Card,Consequatur in.
23142,231,2025-09-05,127876.0,Business,Income,Net Banking,Natus accusamus ea quas.
23143,613,2026-04-01,15305.0,Rent,Expense,Debit Card,Eum unde consequatur delectus.
23144,656,2025-05-20,4500.0,Entertainment,Expense,Cash,Quas fuga.
23145,44,2026-03-27,566.0,Insurance,Expense,Debit Card,Dolore ratione doloremque.
23146,265,2024-08-23,6111.0,Utilities,Expense,Cash,Modi quaerat.
23147,957,2026-07-08,175399.0,Investment Returns,Income,Debit Card,Dicta similique qui totam.
23148,894,2025-09-23,38216.0,Business,Income,Upi,Adipisci quas rem.
23149,453,2026-06-16,105521.0,Salary,Income,Credit Card,Mollitia nihil.
23150,861,2025-11-24,120072.0,Rental Income,Income,Upi,Sunt molestias eveniet vero.
23151,125,2024-10-29,17996.0,Shopping,Expense,Cash,Ducimus placeat doloremque.
23152,107,2026-06-27,6507.0,Rent,Expense,Upi,Vel porro accusamus.
23153,771,2025-05-28,8369.0,Shopping,Expense,Upi,Harum enim aliquid.
23154,23,2025-06-16,10566.0,Travel,Expense,Credit Card,Soluta voluptatibus.
23155,491,2025-02-12,20707.0,Travel,Expense,Net Banking,Odio veritatis eveniet.
23156,495,2025-03-17,85091.0,Salary,Income,Debit Card,Dicta aliquam.
23157,476,2024-09-26,14204.0,Entertainment,Expense,Upi,Deserunt culpa sapiente aliquid.
23158,411,2025-08-20,19968.0,Emi,Expense,Upi,Voluptatum inventore tempore consequatur.
23159,174,2024-08-31,1899.0,Emi,Expense,Net Banking,Excepturi eveniet blanditiis.
23160,157,2025-11-22,5152.0,Emi,Expense,Credit Card,Fuga iure itaque sit.
23161,377,2026-05-21,16248.0,Utilities,Expense,Net Banking,Molestias laborum.
23162,661,2024-09-24,20155.0,Insurance,Expense,Debit Card,Exercitationem rem odit.
23163,161,2025-06-25,1934.0,Utilities,Expense,Cash,Omnis nostrum.
23164,375,2025-02-22,34787.0,Business,Income,Debit Card,Culpa aliquam.
23165,910,2026-02-16,15995.0,Utilities,Expense,Credit Card,Error nostrum.
23166,274,2026-04-05,13357.0,Shopping,Expense,Upi,Rem dolores.
23167,333,2025-06-04,15388.0,Travel,Expense,Debit Card,Odio voluptates voluptatibus.
23168,738,2025-03-31,12386.0,Business,Income,Cash,Molestiae omnis odit.
23169,99,2025-01-06,12065.0,Utilities,Expense,Cash,Voluptates officia.
23170,295,2025-12-07,17697.0,Shopping,Expense,Debit Card,Perspiciatis ab iure.
23171,489,2025-11-30,10306.0,Entertainment,Expense,Credit Card,Laboriosam esse commodi.
23172,356,2024-08-21,102723.0,Salary,Income,Cash,Voluptate sit illo.
23173,208,2025-09-29,22097.0,Education,Expense,Cash,Porro quis laborum reiciendis.
23174,692,2025-07-26,2828.0,Shopping,Expense,Debit Card,Aliquid quis neque.
23175,81,2024-12-22,17858.0,Insurance,Expense,Credit Card,Ab sequi.
23176,660,2025-05-06,7149.0,Rent,Expense,Debit Card,Consequuntur molestiae velit in.
23177,279,2024-11-02,21579.0,Utilities,Expense,Debit Card,Iure hic quae sint.
23178,736,2026-06-08,14489.0,Entertainment,Expense,Net Banking,Incidunt eos quidem neque.
23179,1006,2024-08-09,17908.0,Education,Expense,Credit Card,Fuga in eius aspernatur.
23180,669,2025-05-27,20205.0,Entertainment,Expense,Credit Card,Nisi expedita autem atque veniam.
23181,925,2025-01-09,5681.0,Education,Expense,Cash,Veniam vel error.
23182,770,2024-08-01,13200.0,Travel,Expense,Debit Card,Dolorem animi voluptatibus.
23183,271,2025-02-07,8606.0,Business,Income,Net Banking,Placeat cupiditate laboriosam.
23184,435,2026-05-11,105816.0,Investment Returns,Income,Credit Card,Expedita possimus sapiente dicta.
23185,599,2025-12-24,7504.0,Travel,Expense,Credit Card,Magnam qui neque.
23186,866,2026-02-17,585.0,Entertainment,Expense,Upi,Recusandae dolore est.
23187,181,2025-02-23,17014.0,Utilities,Expense,Upi,Doloribus sed esse tempora.
23188,616,2024-09-19,13412.0,Utilities,Expense,Debit Card,Maxime voluptatum tempora nam.
23189,923,2025-12-04,3328.0,Emi,Expense,Net Banking,Id magni exercitationem.
23190,596,2025-03-14,9999.0,Healthcare,Expense,Net Banking,Illum sapiente iusto nesciunt assumenda.
23191,431,2026-02-25,128809.0,Rental Income,Income,Credit Card,Nisi delectus doloribus.
23192,257,2024-11-23,8064.0,Shopping,Expense,Credit Card,Porro odit nemo.
23193,896,2025-03-03,1115.0,Rent,Expense,Credit Card,Hic nisi reprehenderit eius.
23194,1000,2025-08-15,7053.0,Entertainment,Expense,Debit Card,Exercitationem nulla aut veniam assumenda.
23195,335,2024-09-06,10714.0,Utilities,Expense,Debit Card,Excepturi earum quidem.
23196,603,2025-12-16,1659.0,Shopping,Expense,Credit Card,Excepturi nisi exercitationem.
23197,394,2024-07-17,18643.0,Healthcare,Expense,Debit Card,Voluptatum id voluptatem beatae molestias.
23198,611,2025-12-30,10494.0,Utilities,Expense,Cash,Qui molestiae.
23199,864,2024-10-27,14157.0,Healthcare,Expense,Cash,Sequi sed nulla dignissimos eum.
23200,500,2024-10-19,9012.0,Shopping,Expense,Net Banking,Impedit aut in assumenda.
23201,433,2026-02-06,16961.0,Education,Expense,Cash,Accusamus aspernatur expedita eligendi.
23202,45,2025-08-17,7227.0,Food,Expense,Credit Card,Sunt iste labore.
23203,281,2026-03-07,18150.0,Shopping,Expense,Cash,Id accusamus perferendis.
23204,625,2026-04-17,13388.0,Entertainment,Expense,Cash,Blanditiis deserunt dolorem occaecati.
23205,511,2026-05-15,10573.0,Emi,Expense,Cash,Nam libero placeat.
23206,835,2026-07-03,155105.0,Freelance,Income,Credit Card,Adipisci mollitia quos doloribus.
23207,601,2025-01-06,4687.0,Emi,Expense,Cash,Voluptatum laborum delectus.
23208,14,2026-01-22,1868.0,Emi,Expense,Upi,Numquam tenetur laboriosam.
23209,877,2024-10-06,24481.0,Travel,Expense,Credit Card,Vitae nesciunt quam explicabo ratione.
23210,191,2026-02-11,84148.0,Business,Income,Net Banking,Dolore maxime.
23211,159,2026-06-24,21026.0,Rent,Expense,Debit Card,Quas velit occaecati quo.
23212,1003,2025-07-01,636.0,Shopping,Expense,Net Banking,Quisquam ratione perferendis molestias.
23213,753,2024-12-30,2846.0,Emi,Expense,Debit Card,Aspernatur iste.
23214,797,2024-12-23,23171.0,Shopping,Expense,Cash,Incidunt nisi enim eos sit.
23215,945,2025-07-04,483.0,Entertainment,Expense,Cash,Totam sapiente rerum.
23216,989,2025-04-15,9922.0,Shopping,Expense,Debit Card,Vel quod a id consectetur.
23217,544,2025-04-05,10549.0,Emi,Expense,Net Banking,Eos laboriosam dolorum quisquam.
23218,174,2025-07-04,2925.0,Rent,Expense,Debit Card,Dolore magni dolorum.
23219,238,2024-08-27,33246.0,Salary,Income,Net Banking,Neque ab eaque.
23220,730,2026-05-02,24862.0,Healthcare,Expense,Upi,Corrupti amet sint deleniti.
23221,938,2025-04-06,18128.0,Food,Expense,Debit Card,Sunt dolorum.
23222,39,2026-06-25,2503.0,Entertainment,Expense,Upi,Libero voluptatum illo facere.
23223,114,2025-04-21,24656.0,Travel,Expense,Credit Card,A eligendi nam laudantium molestias.
